x,y,text,cluster,connected_to
0.309861,-0.031975,AI設計は倫理設計でもある。,3,87;18;0;160;32
-0.031676,-0.005180,実用性は理想の具体化だ。,2,81;52;221;136;219
-0.011695,0.235342,モデルは速くあるべきだ。,1,44;51;130;43;170
-0.101973,0.002722,速さは体験の質だ。,0,88;178;35;122;14
-0.075524,0.001517,体験の質がブランドを作る。,2,41;123;121;73;92
-0.117524,-0.058487,ブランドは信頼の蓄積だ。,2,73;41;124;122;234
-0.081619,-0.075463,信頼は継続利用を生む。,2,234;125;183;74;184
-0.069065,-0.025916,継続利用が真の評価だ。,2,124;248;90;217;126
-0.101213,-0.067560,評価は市場の声だ。,0,184;185;234;127;248
-0.082130,-0.004138,市場は冷酷だ。,0,185;126;128;92;184
-0.074659,-0.036950,冷酷さは改善を促す。,4,127;129;245;246;182
-0.064646,-0.086111,改善は思想を磨く。,4,220;210;245;171;79
0.006834,0.207003,モデルは常に未完成だ。,1,51;120;131;170;80
0.003817,0.009735,未完成であることが進化の余地だ。,4,130;132;195;247;196
-0.053037,-0.012112,進化可能性が価値だ。,4,247;196;195;131;70
0.164562,-0.069320,APIは進化の窓だ。,4,78;177;25;10;38
-0.020008,0.354093,小型モデルは可能性の爆発点だ。,1,194;3;163;241;214
0.054572,0.000319,誰でも実験できる環境が未来を作る。,4,136;52;218;239;137
-0.010509,0.012636,実験可能性は革新の母だ。,4,52;135;119;137;239
0.010895,-0.090583,革新は独占から生まれない。,4,239;238;136;223;166
-0.089325,0.028448,分散が強さだ。,0,216;64;65;215;139
-0.062571,-0.036468,強さは共有されるべきだ。,0,64;138;65;169;99
0.312909,-0.036477,AIはインフラになる。,3,211;160;12;141;47
0.038003,-0.046506,インフラは見えないが不可欠だ。,2,140;156;218;11;124
-0.068853,-0.026483,不可欠なものは責任を伴う。,2,169;143;86;192;87
-0.031838,-0.065246,責任は透明性を要求する。,2,144;233;57;142;169
-0.018387,-0.070805,透明性は公開を要求する。,2,143;233;57;145;232
-0.026349,-0.068861,公開は勇気を要求する。,2,199;144;223;8;146
0.006406,-0.035375,勇気ある設計が未来を作る。,4,218;219;96;97;171
-0.102959,-0.002435,ベンチマークは鏡だ。,0,113;198;5;40;222
-0.045489,-0.007105,鏡は嘘をつかない。,2,147;243;244;28;111
-0.001458,-0.062193,数字は思想を暴く。,4,28;244;210;79;114
-0.006922,0.178665,モデルは静かに世界を変える。,1,4;80;104;51;44
-0.083024,-0.019380,変化は日常から始まる。,4,240;239;187;104;91
-0.030905,0.036505,日常で使えることが重要だ。,2,19;239;119;37;151
-0.070912,-0.001213,現場適応力が価値だ。,2,132;243;174;23;248
0.084592,0.027736,OCRは研究ではなく実務だ。,2,22;81;155;119;16
0.014597,-0.048882,書類処理は革命の入り口だ。,4,239;137;223;136;238
-0.037967,0.097052,地味な課題こそ大きい。,0,187;224;175;157;194
-0.072323,0.043644,大きな市場は小さな摩擦から始まる。,4,70;92;187;159;156
0.220578,0.031072,摩擦を減らすのがAIだ。,3,159;160;249;211;140
-0.040139,-0.028854,摩擦が減ると創造が増える。,4,96;158;95;209;208
0.275143,-0.020248,AIは創造の増幅器だ。,3,101;211;18;201;180
-0.002404,0.020921,増幅器はノイズも増やす。,2,82;162;83;160;246
0.029989,0.018367,ノイズ制御が設計の腕だ。,2,83;82;161;219;67
-0.022762,0.353531,小型モデルは制御しやすい。,1,194;214;241;60;3
-0.012290,-0.000387,制御可能性は安心を生む。,2,183;165;57;207;182
-0.030749,-0.119408,安心は導入を生む。,2,208;183;166;182;164
-0.033253,-0.067525,導入が普及を生む。,4,167;165;238;71;137
-0.014855,-0.036941,普及が標準を作る。,4,166;168;92;218;37
-0.108079,0.004620,標準は力を持つ。,0,169;65;167;64;193
-0.088689,-0.049697,力は責任を持つ。,2,142;168;143;139;86
0.047085,0.182613,モデルはツールであり思想だ。,1,80;44;34;120;51
-0.023513,-0.065843,思想は設計に宿る。,4,219;97;220;218;79
-0.065312,0.015740,設計は選択の積み重ねだ。,4,97;219;218;96;171
-0.086073,-0.001107,選択は優先順位を示す。,0,174;215;172;197;196
-0.082749,-0.068155,優先順位が価値観だ。,0,173;248;132;153;126
-0.049656,0.167504,小型を選ぶのは思想だ。,1,224;214;115;205;163
-0.016271,-0.111123,オープンを選ぶのは思想だ。,4,8;227;9;199;107
0.163314,-0.096724,API公開も思想だ。,4,25;133;78;10;38
-0.072338,-0.052074,速度重視も思想だ。,4,14;35;88;121;238
-0.053636,-0.065268,その積み重ねが文化になる。,4,100;235;102;172;101
0.196840,0.001015,（ここから一気に思想を密度高く拡張します） AIは巨大化ではなく最適化へ向かう。,3,201;160;200;12;18
-0.054704,-0.006013,最適化は成熟の証だ。,0,65;182;46;119;67
-0.075402,-0.044926,成熟は安定を生む。,2,183;181;165;216;208
-0.103075,-0.081621,安定は信頼を生む。,2,182;124;234;165;73
-0.106811,-0.084217,信頼は市場を制する。,2,234;126;124;92;185
-0.108570,-0.043180,市場は性能で動く。,0,27;126;184;93;127
-0.085162,-0.023709,性能は誇張ではなく証明で語る。,0,27;5;17;185;2
-0.077101,0.078569,小さな改善が大きな差になる。,4,156;151;129;157;245
0.048301,-0.071890,推論効率は未来の通貨だ。,4,14;46;226;189;210
0.005669,-0.011919,計算は資源だ。,0,45;117;190;67;42
-0.049751,0.007038,資源は有限だ。,0,45;189;117;191;42
-0.027685,0.076235,有限性が設計を磨く。,4,96;97;218;172;67
0.024942,-0.023724,無制限な発想は無責任だ。,4,221;142;200;95;86
-0.072746,0.071215,制約内での強さが本物だ。,0,65;64;95;168;138
-0.040156,0.399821,小型モデルは挑戦だ。,1,163;3;241;214;134
-0.084746,-0.062083,挑戦は進化を呼ぶ。,4,196;238;112;132;247
-0.063758,-0.028609,進化は選択圧で起きる。,4,195;132;197;70;215
-0.112946,-0.010594,競争が選択圧だ。,0,72;27;71;198;196
-0.109987,0.002392,ベンチマークは選択圧だ。,0,113;147;5;40;197
-0.035659,-0.085509,公開は覚悟だ。,2,145;8;223;144;176
0.021138,-0.041143,ここから思想をさらに抽象度高く連射します。,4,210;180;98;221;97
0.262245,-0.008652,AIは拡張知性だ。,3,160;47;180;202;101
0.068229,-0.011234,拡張は人間を補助する。,4,201;212;204;160;93
0.004227,-0.011197,補助は置き換えではない。,2,202;246;137;125;74
0.023715,-0.012085,人間中心設計が原則だ。,4,219;218;171;118;202
-0.039339,0.246762,小型は人間サイズだ。,1,224;175;163;214;241
0.018512,0.030681,ローカルは人間の手元だ。,2,13;202;62;207;205
-0.005769,0.007507,手元にある知性は安心だ。,2,164;19;165;206;57
-0.042029,-0.103675,安心は創造を生む。,4,165;183;209;96;182
-0.047825,-0.074709,創造は経済を動かす。,4,210;96;208;108;160
-0.039863,-0.103490,経済は思想を広げる。,4,93;209;100;79;129
0.308104,0.029814,AIは道具だ。,3,18;160;101;0;140
-0.000200,-0.012169,道具は自由を拡張する。,4,19;213;202;93;103
-0.060170,-0.021435,自由は選択肢の数だ。,4,215;212;61;176;214
-0.056200,0.342754,小型モデルは選択肢を増やす。,1,163;241;194;3;175
-0.051448,0.007330,選択肢は分散を生む。,4,216;213;138;196;214
-0.081763,-0.032792,分散は耐久性を生む。,2,138;215;217;182;183
-0.057491,-0.065721,耐久性は未来を守る。,2,216;226;225;125;124
0.006388,-0.039979,未来は設計される。,4,146;219;171;97;96
-0.021208,-0.046737,設計は思想の実体化だ。,4,97;171;218;96;52
-0.071523,-0.101640,思想は行動に宿る。,4,171;79;129;99;100
0.073372,-0.046509,実装なき思想は空論だ。,4,52;81;80;119;219
-0.058642,-0.047796,ベンチマークなき主張は宣伝だ。,0,5;113;198;147;40
0.003718,-0.106880,公開なき革命は独裁だ。,4,199;145;137;69;8
-0.090700,0.184394,小型は謙虚さだ。,1,175;205;225;163;156
-0.091826,0.001340,謙虚さは持続可能性だ。,2,224;217;183;182;216
0.258666,-0.053946,持続可能なAIが未来を作る。,3,160;7;217;101;32
0.013258,-0.083832,未来は開かれているべきだ。,4,228;218;176;8;199
0.031013,-0.066126,閉じた未来は恐怖を生む。,4,227;229;106;218;56
-0.035979,-0.056304,恐怖は拒絶を生む。,2,228;208;165;183;56
0.318827,-0.005754,受け入れられるAIが必要だ。,3,0;12;32;87;249
0.002984,-0.033593,受け入れられるためには理解可能であること。,2,232;230;166;74;37
-0.007407,-0.013946,理解可能性は透明性だ。,2,233;57;144;231;143
-0.069404,-0.080146,透明性は信頼だ。,2,57;144;143;232;73
-0.093456,-0.098489,信頼は市場の土台だ。,2,184;124;183;74;73
-0.079714,0.022764,土台が強ければ高く積める。,2,179;216;64;183;138
-0.043993,-0.083377,積み上げはコミュニティだ。,2,237;179;235;172;123
-0.001218,-0.070351,コミュニティは加速器だ。,4,238;108;71;58;70
-0.038993,-0.091797,加速は革新を呼ぶ。,4,71;239;137;108;195
-0.034988,-0.059943,革新は日常を変える。,4,151;240;137;238;136
-0.051482,-0.020196,日常が変わると世界が変わる。,4,151;239;104;187;150
-0.029393,0.361443,小型モデルはエッジを変える。,1,60;163;194;214;3
-0.030005,0.015303,エッジは現場だ。,2,61;243;17;81;40
-0.073882,-0.002498,現場は真実だ。,2,244;242;17;148;153
-0.077279,0.012781,真実は数値で測る。,0,28;243;53;149;21
-0.100601,-0.012362,測れるものは改善できる。,0,129;246;187;244;181
-0.043967,-0.036397,改善は止まらない。,4,247;129;245;187;151
-0.021239,-0.062653,止まらない進化が価値だ。,4,132;246;195;70;131
-0.104828,-0.068895,価値は使われることで証明される。,0,126;125;46;124;174
0.208996,0.021231,使われるAIが勝つ。,3,211;18;63;140;160
